2019-04-01,1184.1,1196.66,1182.0,1194.43,1194.43,1252500
2019-04-02,1195.32,1201.35,1185.71,1200.49,1200.49,827900
2019-04-03,1207.48,1216.3,1200.5,1205.92,1205.92,1017800
2019-04-04,1205.94,1215.67,1204.13,1215.0,1215.0,950000
2019-04-05,1214.99,1216.22,1205.03,1207.15,1207.15,907200
2019-04-08,1207.89,1208.69,1199.86,1203.84,1203.84,860200
2019-04-09,1196.0,1202.29,1193.08,1197.25,1197.25,876400
2019-04-10,1200.68,1203.79,1196.44,1202.16,1202.16,724600
2019-04-11,1203.96,1207.96,1200.13,1204.62,1204.62,710200
2019-04-12,1210.0,1218.35,1208.11,1217.87,1217.87,933400
2019-04-15,1218.0,1224.2,1209.11,1221.1,1221.1,1187400
2019-04-16,1225.0,1230.82,1220.12,1227.13,1227.13,856300
2019-04-17,1233.0,1240.56,1227.82,1236.34,1236.34,1221900
2019-04-18,1239.18,1242.0,1234.61,1236.37,1236.37,1331800
2019-04-22,1235.99,1249.09,1228.31,1248.84,1248.84,807300
2019-04-23,1250.69,1269.0,1246.38,1264.55,1264.55,1319900
2019-04-24,1264.12,1268.01,1255.0,1256.0,1256.0,1018800
2019-04-25,1264.77,1267.41,1252.03,1263.45,1263.45,1107300
2019-04-26,1269.0,1273.07,1260.32,1272.18,1272.18,1241400
2019-04-29,1274.0,1289.27,1266.3,1287.58,1287.58,2499400
2019-04-30,1185.0,1192.81,1175.0,1188.48,1188.48,6207000
2019-05-01,1188.05,1188.05,1167.18,1168.08,1168.08,2639200
2019-05-02,1167.76,1174.19,1155.0,1162.61,1162.61,1944800
2019-05-03,1173.65,1186.8,1169.0,1185.4,1185.4,1980700
2019-05-06,1166.26,1190.85,1166.26,1189.39,1189.39,1563900
2019-05-07,1180.47,1190.44,1161.04,1174.1,1174.1,1551400
2019-05-08,1172.01,1180.42,1165.74,1166.27,1166.27,1309300
2019-05-09,1159.03,1169.66,1150.85,1162.38,1162.38,1185700
2019-05-10,1163.59,1172.6,1142.5,1164.27,1164.27,1314500
2019-05-13,1141.96,1147.94,1122.11,1132.03,1132.03,1860600
2019-05-14,1137.21,1140.42,1119.55,1120.44,1120.44,1836600
2019-05-15,1117.87,1171.33,1116.67,1164.21,1164.21,2289300
2019-05-16,1164.51,1188.16,1162.84,1178.98,1178.98,1531400
2019-05-17,1168.47,1180.15,1160.01,1162.3,1162.3,1208600
2019-05-20,1144.5,1146.8,1131.44,1138.85,1138.85,1353300
2019-05-21,1148.49,1152.71,1137.94,1149.63,1149.63,1159800
2019-05-22,1146.75,1158.52,1145.89,1151.42,1151.42,914500
2019-05-23,1140.5,1145.97,1129.22,1140.77,1140.77,1198900
2019-05-24,1147.36,1149.77,1131.66,1133.47,1133.47,1112000
2019-05-28,1134.0,1151.59,1133.12,1134.15,1134.15,1365000
2019-05-29,1127.52,1129.1,1108.22,1116.46,1116.46,1538200
2019-05-30,1115.54,1123.13,1112.12,1117.95,1117.95,951900
2019-05-31,1101.29,1109.6,1100.18,1103.63,1103.63,1507800
2019-06-03,1065.5,1065.5,1025.0,1036.23,1036.23,5130600
2019-06-04,1042.9,1056.05,1033.69,1053.05,1053.05,2833500
2019-06-05,1051.54,1053.55,1030.49,1042.22,1042.22,2168400
2019-06-06,1044.99,1047.49,1033.7,1044.34,1044.34,1703200
2019-06-07,1050.63,1070.92,1048.4,1066.04,1066.04,1802400
2019-06-10,1072.98,1092.66,1072.32,1080.38,1080.38,1464200
2019-06-11,1093.98,1101.99,1077.6,1078.72,1078.72,1436700
2019-06-12,1078.0,1080.93,1067.54,1077.03,1077.03,1061000
2019-06-13,1083.64,1094.17,1080.15,1088.77,1088.77,1057700
2019-06-14,1086.42,1092.69,1080.17,1085.35,1085.35,1111500
